,loss,a,b,ga,gb
3581,0.032822314047902215,0.942725768468975,-0.006613043855263287,-0.02422084515201765,-0.0066130438552632976
3582,0.03282168398140415,0.942749989314127,-0.006606430811408024,-0.02419662430686568,-0.006606430811408055
3583,0.03282105517440901,0.9427741859384339,-0.006599824380596616,-0.02417242768255882,-0.00659982438059669
3584,0.03282042762439906,0.9427983583661165,-0.006593224556216019,-0.02414825525487622,-0.006593224556216032
3585,0.03281980132886157,0.9428225066213713,-0.006586631331659804,-0.024124106999621347,-0.006586631331659866
3586,0.032819176285288874,0.9428466307283709,-0.006580044700328144,-0.024099982892621753,-0.006580044700328188
3587,0.032818552491178266,0.9428707307112636,-0.006573464655627815,-0.024075882909729104,-0.006573464655627897
3588,0.032817929944032105,0.9428948065941734,-0.006566891190972188,-0.024051807026819343,-0.0065668911909722485
3589,0.03281730864135767,0.9429188584012002,-0.006560324299781216,-0.02402775521979254,-0.006560324299781255
3590,0.03281668858066729,0.94294288615642,-0.006553763975481434,-0.024003727464572727,-0.006553763975481461
3591,0.03281606975947823,0.9429668898838846,-0.006547210211505953,-0.023979723737108143,-0.006547210211506042
3592,0.03281545217531272,0.9429908696076217,-0.006540663001294447,-0.02395574401337101,-0.006540663001294515
3593,0.032814835825697955,0.943014825351635,-0.006534122338293152,-0.02393178826935764,-0.00653412233829319
3594,0.03281422070816607,0.9430387571399044,-0.006527588215954859,-0.023907856481088324,-0.006527588215954888
3595,0.03281360682025415,0.9430626649963855,-0.006521060627738904,-0.023883948624607226,-0.006521060627738932
3596,0.03281299415950415,0.9430865489450101,-0.006514539567111165,-0.023860064675982603,-0.006514539567111189
3597,0.03281238272346299,0.9431104090096861,-0.006508025027544054,-0.02383620461130657,-0.006508025027544095
3598,0.03281177250968249,0.9431342452142975,-0.00650151700251651,-0.023812368406695244,-0.0065015170025165435
3599,0.03281116351571931,0.9431580575827041,-0.006495015485513993,-0.023788556038288604,-0.00649501548551401
3600,0.032810555739135085,0.9431818461387423,-0.006488520470028479,-0.023764767482250353,-0.006488520470028509
3601,0.03280994917749625,0.9432056109062246,-0.00648203194955845,-0.023741002714768127,-0.006482031949558484
3602,0.032809343828374124,0.9432293519089393,-0.006475549917608891,-0.023717261712053392,-0.006475549917608908
3603,0.0328087396893449,0.9432530691706513,-0.006469074367691283,-0.02369354445034137,-0.0064690743676912915
3604,0.03280813675798959,0.9432767627151016,-0.006462605293323592,-0.023669850905891052,-0.00646260529332365
3605,0.03280753503189406,0.9433004325660075,-0.006456142688030268,-0.023646181054985213,-0.006456142688030335
3606,0.032806934508648994,0.9433240787470625,-0.006449686545342238,-0.02362253487393022,-0.006449686545342316
3607,0.0328063351858499,0.9433477012819365,-0.006443236858796895,-0.02359891233905624,-0.006443236858796978
3608,0.03280573706109707,0.9433713001942755,-0.006436793621938098,-0.023575313426717186,-0.00643679362193812
3609,0.032805140131995626,0.9433948755077022,-0.0064303568283161595,-0.02355173811329051,-0.0064303568283162115
3610,0.03280454439615546,0.9434184272458155,-0.0064239264714878435,-0.023528186375177212,-0.006423926471487869
3611,0.032803949851191234,0.9434419554321907,-0.006417502545016355,-0.023504658188802027,-0.00641750254501642
